Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2579","Sesameseed Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2579","Sesameseed Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2579","Sesameseed Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2010","2010","1000 t","340","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2011","2011","1000 t","385","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2012","2012","1000 t","368","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2013","2013","1000 t","329","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2014","2014","1000 t","284","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2015","2015","1000 t","367","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2016","2016","1000 t","358","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2017","2017","1000 t","342","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2018","2018","1000 t","368","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2019","2019","1000 t","326","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2020","2020","1000 t","346","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2580","Olive Oil","2021","2021","1000 t","319","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2010","2010","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2011","2011","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2012","2012","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2013","2013","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2014","2014","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2015","2015","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2016","2016","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2017","2017","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2018","2018","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2019","2019","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2020","2020","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2580","Olive Oil","2021","2021","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2010","2010","1000 t","108","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2011","2011","1000 t","113","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2012","2012","1000 t","151","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2013","2013","1000 t","196","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2014","2014","1000 t","88","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2015","2015","1000 t","203","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2016","2016","1000 t","198","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2017","2017","1000 t","139","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2018","2018","1000 t","205","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2019","2019","1000 t","124","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2020","2020","1000 t","215","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2580","Olive Oil","2021","2021","1000 t","188","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2010","2010","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2011","2011","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2012","2012","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2013","2013","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2014","2014","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2015","2015","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2016","2016","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2017","2017","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2018","2018","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2019","2019","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2020","2020","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2582","Maize Germ Oil","2021","2021","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2010","2010","1000 t","36","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2011","2011","1000 t","27","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2012","2012","1000 t","28","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2013","2013","1000 t","26","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2014","2014","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2015","2015","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2016","2016","1000 t","21","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2017","2017","1000 t","21","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2018","2018","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2019","2019","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2020","2020","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2582","Maize Germ Oil","2021","2021","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2019","2019","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2582","Maize Germ Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2010","2010","1000 t","45","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2011","2011","1000 t","46","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2012","2012","1000 t","45","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2013","2013","1000 t","53","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2014","2014","1000 t","48","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2015","2015","1000 t","55","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2016","2016","1000 t","46","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2017","2017","1000 t","47","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2018","2018","1000 t","90","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2019","2019","1000 t","45","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2020","2020","1000 t","45","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5511","Production","S2586","Oilcrops Oil, Other","2021","2021","1000 t","46","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2010","2010","1000 t","57","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2011","2011","1000 t","36","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2012","2012","1000 t","36","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2013","2013","1000 t","41","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2014","2014","1000 t","41","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2015","2015","1000 t","36","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2016","2016","1000 t","31","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2017","2017","1000 t","34","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2018","2018","1000 t","38","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2019","2019","1000 t","43","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2020","2020","1000 t","40","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5611","Import Quantity","S2586","Oilcrops Oil, Other","2021","2021","1000 t","44","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2586","Oilcrops Oil, Other","2010","2010","1000 t","50","I","Imputed value"
"FBS","Food Balances (2010-)","300","Greece","5911","Export Quantity","S2586","Oilcrops Oil, Other","2011","2011","1000 t","45","I","Imputed value"
